video_path,frame_path,keypoints_path,mp4_path,n_frames,n_json,frames_done,sapiens_done,reextract_done,overlay_done,use_video,is_val
0_RAW_DATA/AI_dataset/N01/N01_Ward/One leg brige_dynamic1.MOV,1_FRAME/AI_dataset/N01/N01_Ward/One leg brige_dynamic1_frames,2_KEYPOINTS/AI_dataset/N01/N01_Ward/One leg brige_dynamic1_JSON,3_MP4/AI_dataset/N01/N01_Ward/One leg brige_dynamic1.mp4,667.0,667.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N01/N01_Ward/One leg brige_dynamic2.MP4,1_FRAME/AI_dataset/N01/N01_Ward/One leg brige_dynamic2_frames,2_KEYPOINTS/AI_dataset/N01/N01_Ward/One leg brige_dynamic2_JSON,3_MP4/AI_dataset/N01/N01_Ward/One leg brige_dynamic2.mp4,620.0,620.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N01/N01_Ward/One leg brige_dynamic3.MP4,1_FRAME/AI_dataset/N01/N01_Ward/One leg brige_dynamic3_frames,2_KEYPOINTS/AI_dataset/N01/N01_Ward/One leg brige_dynamic3_JSON,3_MP4/AI_dataset/N01/N01_Ward/One leg brige_dynamic3.mp4,620.0,620.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N01/N01_Ward/Overhead Triceps Extension1.MOV,1_FRAME/AI_dataset/N01/N01_Ward/Overhead Triceps Extension1_frames,2_KEYPOINTS/AI_dataset/N01/N01_Ward/Overhead Triceps Extension1_JSON,3_MP4/AI_dataset/N01/N01_Ward/Overhead Triceps Extension1.mp4,397.0,397.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N01/N01_Ward/Overhead Triceps Extension2.MP4,1_FRAME/AI_dataset/N01/N01_Ward/Overhead Triceps Extension2_frames,2_KEYPOINTS/AI_dataset/N01/N01_Ward/Overhead Triceps Extension2_JSON,3_MP4/AI_dataset/N01/N01_Ward/Overhead Triceps Extension2.mp4,361.0,0.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N01/N01_Ward/Overhead Triceps Extension3.MP4,1_FRAME/AI_dataset/N01/N01_Ward/Overhead Triceps Extension3_frames,2_KEYPOINTS/AI_dataset/N01/N01_Ward/Overhead Triceps Extension3_JSON,3_MP4/AI_dataset/N01/N01_Ward/Overhead Triceps Extension3.mp4,346.0,346.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N01/N01_Ward/PecdecFly1.MOV,1_FRAME/AI_dataset/N01/N01_Ward/PecdecFly1_frames,2_KEYPOINTS/AI_dataset/N01/N01_Ward/PecdecFly1_JSON,3_MP4/AI_dataset/N01/N01_Ward/PecdecFly1.mp4,460.0,460.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N01/N01_Ward/PecdecFly2.MP4,1_FRAME/AI_dataset/N01/N01_Ward/PecdecFly2_frames,2_KEYPOINTS/AI_dataset/N01/N01_Ward/PecdecFly2_JSON,3_MP4/AI_dataset/N01/N01_Ward/PecdecFly2.mp4,436.0,436.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N01/N01_Ward/PecdecFly3.MP4,1_FRAME/AI_dataset/N01/N01_Ward/PecdecFly3_frames,2_KEYPOINTS/AI_dataset/N01/N01_Ward/PecdecFly3_JSON,3_MP4/AI_dataset/N01/N01_Ward/PecdecFly3.mp4,419.0,419.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N01/N01_Ward/Q-setting1.MOV,1_FRAME/AI_dataset/N01/N01_Ward/Q-setting1_frames,2_KEYPOINTS/AI_dataset/N01/N01_Ward/Q-setting1_JSON,3_MP4/AI_dataset/N01/N01_Ward/Q-setting1.mp4,395.0,395.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N01/N01_Ward/Q-setting2.MP4,1_FRAME/AI_dataset/N01/N01_Ward/Q-setting2_frames,2_KEYPOINTS/AI_dataset/N01/N01_Ward/Q-setting2_JSON,3_MP4/AI_dataset/N01/N01_Ward/Q-setting2.mp4,358.0,358.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N01/N01_Ward/Q-setting3.MP4,1_FRAME/AI_dataset/N01/N01_Ward/Q-setting3_frames,2_KEYPOINTS/AI_dataset/N01/N01_Ward/Q-setting3_JSON,3_MP4/AI_dataset/N01/N01_Ward/Q-setting3.mp4,348.0,348.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N01/N01_Ward/SLR1.MOV,1_FRAME/AI_dataset/N01/N01_Ward/SLR1_frames,2_KEYPOINTS/AI_dataset/N01/N01_Ward/SLR1_JSON,3_MP4/AI_dataset/N01/N01_Ward/SLR1.mp4,377.0,377.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N01/N01_Ward/SLR2.MP4,1_FRAME/AI_dataset/N01/N01_Ward/SLR2_frames,2_KEYPOINTS/AI_dataset/N01/N01_Ward/SLR2_JSON,3_MP4/AI_dataset/N01/N01_Ward/SLR2.mp4,558.0,558.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N01/N01_Ward/SLR3.MP4,1_FRAME/AI_dataset/N01/N01_Ward/SLR3_frames,2_KEYPOINTS/AI_dataset/N01/N01_Ward/SLR3_JSON,3_MP4/AI_dataset/N01/N01_Ward/SLR3.mp4,417.0,417.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N01/N01_Ward/Shoulder Abduction1.MOV,1_FRAME/AI_dataset/N01/N01_Ward/Shoulder Abduction1_frames,2_KEYPOINTS/AI_dataset/N01/N01_Ward/Shoulder Abduction1_JSON,3_MP4/AI_dataset/N01/N01_Ward/Shoulder Abduction1.mp4,593.0,593.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N01/N01_Ward/Shoulder Abduction2.MP4,1_FRAME/AI_dataset/N01/N01_Ward/Shoulder Abduction2_frames,2_KEYPOINTS/AI_dataset/N01/N01_Ward/Shoulder Abduction2_JSON,3_MP4/AI_dataset/N01/N01_Ward/Shoulder Abduction2.mp4,545.0,0.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N01/N01_Ward/Shoulder Abduction3.MP4,1_FRAME/AI_dataset/N01/N01_Ward/Shoulder Abduction3_frames,2_KEYPOINTS/AI_dataset/N01/N01_Ward/Shoulder Abduction3_JSON,3_MP4/AI_dataset/N01/N01_Ward/Shoulder Abduction3.mp4,546.0,546.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N01/N01_Ward/Shoulder Flexion1.MOV,1_FRAME/AI_dataset/N01/N01_Ward/Shoulder Flexion1_frames,2_KEYPOINTS/AI_dataset/N01/N01_Ward/Shoulder Flexion1_JSON,3_MP4/AI_dataset/N01/N01_Ward/Shoulder Flexion1.mp4,453.0,453.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N01/N01_Ward/Shoulder Flexion2.MP4,1_FRAME/AI_dataset/N01/N01_Ward/Shoulder Flexion2_frames,2_KEYPOINTS/AI_dataset/N01/N01_Ward/Shoulder Flexion2_JSON,3_MP4/AI_dataset/N01/N01_Ward/Shoulder Flexion2.mp4,420.0,0.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N01/N01_Ward/Shoulder Flexion3.MP4,1_FRAME/AI_dataset/N01/N01_Ward/Shoulder Flexion3_frames,2_KEYPOINTS/AI_dataset/N01/N01_Ward/Shoulder Flexion3_JSON,3_MP4/AI_dataset/N01/N01_Ward/Shoulder Flexion3.mp4,410.0,410.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Biceps Curl1.MP4,1_FRAME/AI_dataset/N02/N02_Treatment/Biceps Curl1_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Biceps Curl1_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Biceps Curl1.mp4,379.0,379.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Biceps Curl2.MOV,1_FRAME/AI_dataset/N02/N02_Treatment/Biceps Curl2_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Biceps Curl2_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Biceps Curl2.mp4,706.0,706.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Biceps Curl3.MP4,1_FRAME/AI_dataset/N02/N02_Treatment/Biceps Curl3_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Biceps Curl3_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Biceps Curl3.mp4,344.0,344.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Hip Extension1.MP4,1_FRAME/AI_dataset/N02/N02_Treatment/Hip Extension1_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Hip Extension1_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Hip Extension1.mp4,465.0,465.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Hip Extension2.MOV,1_FRAME/AI_dataset/N02/N02_Treatment/Hip Extension2_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Hip Extension2_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Hip Extension2.mp4,959.0,959.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Hip Extension3.MP4,1_FRAME/AI_dataset/N02/N02_Treatment/Hip Extension3_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Hip Extension3_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Hip Extension3.mp4,465.0,465.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Hip Flexion Extension1.MP4,1_FRAME/AI_dataset/N02/N02_Treatment/Hip Flexion Extension1_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Hip Flexion Extension1_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Hip Flexion Extension1.mp4,360.0,360.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Hip Flexion Extension2.MOV,1_FRAME/AI_dataset/N02/N02_Treatment/Hip Flexion Extension2_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Hip Flexion Extension2_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Hip Flexion Extension2.mp4,727.0,727.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Hip Flexion Extension3.MP4,1_FRAME/AI_dataset/N02/N02_Treatment/Hip Flexion Extension3_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Hip Flexion Extension3_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Hip Flexion Extension3.mp4,348.0,348.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_bobathtabale1.MOV,1_FRAME/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_bobathtabale1_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_bobathtabale1_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_bobathtabale1.mp4,697.0,697.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_bobathtabale2.MP4,1_FRAME/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_bobathtabale2_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_bobathtabale2_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_bobathtabale2.mp4,358.0,358.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_bobathtabale3.MP4,1_FRAME/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_bobathtabale3_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_bobathtabale3_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_bobathtabale3.mp4,347.0,347.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_chair1.MP4,1_FRAME/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_chair1_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_chair1_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_chair1.mp4,349.0,349.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_chair2.MOV,1_FRAME/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_chair2_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_chair2_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_chair2.mp4,662.0,662.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_chair3.MP4,1_FRAME/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_chair3_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_chair3_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_chair3.mp4,351.0,351.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_wheelchair1.MP4,1_FRAME/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_wheelchair1_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_wheelchair1_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_wheelchair1.mp4,352.0,352.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_wheelchair2.MOV,1_FRAME/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_wheelchair2_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_wheelchair2_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_wheelchair2.mp4,706.0,706.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_wheelchair3.MP4,1_FRAME/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_wheelchair3_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_wheelchair3_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Hip Flexion Extension_wheelchair3.mp4,364.0,364.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Knee Extension_chair1.MP4,1_FRAME/AI_dataset/N02/N02_Treatment/Knee Extension_chair1_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Knee Extension_chair1_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Knee Extension_chair1.mp4,362.0,362.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Knee Extension_chair2.MOV,1_FRAME/AI_dataset/N02/N02_Treatment/Knee Extension_chair2_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Knee Extension_chair2_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Knee Extension_chair2.mp4,627.0,627.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Knee Extension_chair3.MP4,1_FRAME/AI_dataset/N02/N02_Treatment/Knee Extension_chair3_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Knee Extension_chair3_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Knee Extension_chair3.mp4,346.0,346.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Knee Extension_wheelchair1.MP4,1_FRAME/AI_dataset/N02/N02_Treatment/Knee Extension_wheelchair1_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Knee Extension_wheelchair1_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Knee Extension_wheelchair1.mp4,341.0,341.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Knee Extension_wheelchair2.MOV,1_FRAME/AI_dataset/N02/N02_Treatment/Knee Extension_wheelchair2_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Knee Extension_wheelchair2_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Knee Extension_wheelchair2.mp4,712.0,712.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Knee Extension_wheelchair3.MP4,1_FRAME/AI_dataset/N02/N02_Treatment/Knee Extension_wheelchair3_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Knee Extension_wheelchair3_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Knee Extension_wheelchair3.mp4,343.0,343.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Knee Flexion1.MP4,1_FRAME/AI_dataset/N02/N02_Treatment/Knee Flexion1_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Knee Flexion1_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Knee Flexion1.mp4,347.0,347.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Knee Flexion2.MOV,1_FRAME/AI_dataset/N02/N02_Treatment/Knee Flexion2_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Knee Flexion2_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Knee Flexion2.mp4,814.0,814.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/Knee Flexion3.MP4,1_FRAME/AI_dataset/N02/N02_Treatment/Knee Flexion3_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/Knee Flexion3_JSON,3_MP4/AI_dataset/N02/N02_Treatment/Knee Flexion3.mp4,344.0,344.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/SLR_bobathtabale1.MOV,1_FRAME/AI_dataset/N02/N02_Treatment/SLR_bobathtabale1_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/SLR_bobathtabale1_JSON,3_MP4/AI_dataset/N02/N02_Treatment/SLR_bobathtabale1.mp4,704.0,704.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/SLR_bobathtabale2.MP4,1_FRAME/AI_dataset/N02/N02_Treatment/SLR_bobathtabale2_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/SLR_bobathtabale2_JSON,3_MP4/AI_dataset/N02/N02_Treatment/SLR_bobathtabale2.mp4,353.0,353.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Treatment/SLR_bobathtabale3.MP4,1_FRAME/AI_dataset/N02/N02_Treatment/SLR_bobathtabale3_frames,2_KEYPOINTS/AI_dataset/N02/N02_Treatment/SLR_bobathtabale3_JSON,3_MP4/AI_dataset/N02/N02_Treatment/SLR_bobathtabale3.mp4,361.0,361.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Ankle Pumping1.MOV,1_FRAME/AI_dataset/N02/N02_Ward/Ankle Pumping1_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Ankle Pumping1_JSON,3_MP4/AI_dataset/N02/N02_Ward/Ankle Pumping1.mp4,468.0,468.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Ankle Pumping2.MP4,1_FRAME/AI_dataset/N02/N02_Ward/Ankle Pumping2_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Ankle Pumping2_JSON,3_MP4/AI_dataset/N02/N02_Ward/Ankle Pumping2.mp4,339.0,339.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Ankle Pumping3.MP4,1_FRAME/AI_dataset/N02/N02_Ward/Ankle Pumping3_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Ankle Pumping3_JSON,3_MP4/AI_dataset/N02/N02_Ward/Ankle Pumping3.mp4,330.0,330.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Biceps Curl_1.MOV,1_FRAME/AI_dataset/N02/N02_Ward/Biceps Curl_1_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Biceps Curl_1_JSON,3_MP4/AI_dataset/N02/N02_Ward/Biceps Curl_1.mp4,562.0,562.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Biceps Curl_2.MP4,1_FRAME/AI_dataset/N02/N02_Ward/Biceps Curl_2_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Biceps Curl_2_JSON,3_MP4/AI_dataset/N02/N02_Ward/Biceps Curl_2.mp4,338.0,338.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Biceps Curl_3.MP4,1_FRAME/AI_dataset/N02/N02_Ward/Biceps Curl_3_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Biceps Curl_3_JSON,3_MP4/AI_dataset/N02/N02_Ward/Biceps Curl_3.mp4,338.0,338.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Biceps Curl_Bilateral1.MOV,1_FRAME/AI_dataset/N02/N02_Ward/Biceps Curl_Bilateral1_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Biceps Curl_Bilateral1_JSON,3_MP4/AI_dataset/N02/N02_Ward/Biceps Curl_Bilateral1.mp4,636.0,636.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Biceps Curl_Bilateral2.MP4,1_FRAME/AI_dataset/N02/N02_Ward/Biceps Curl_Bilateral2_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Biceps Curl_Bilateral2_JSON,3_MP4/AI_dataset/N02/N02_Ward/Biceps Curl_Bilateral2.mp4,369.0,369.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Biceps Curl_Bilateral3.MP4,1_FRAME/AI_dataset/N02/N02_Ward/Biceps Curl_Bilateral3_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Biceps Curl_Bilateral3_JSON,3_MP4/AI_dataset/N02/N02_Ward/Biceps Curl_Bilateral3.mp4,344.0,344.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Bridge_Dynamic1.MOV,1_FRAME/AI_dataset/N02/N02_Ward/Bridge_Dynamic1_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Bridge_Dynamic1_JSON,3_MP4/AI_dataset/N02/N02_Ward/Bridge_Dynamic1.mp4,773.0,773.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Bridge_Dynamic2.MP4,1_FRAME/AI_dataset/N02/N02_Ward/Bridge_Dynamic2_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Bridge_Dynamic2_JSON,3_MP4/AI_dataset/N02/N02_Ward/Bridge_Dynamic2.mp4,404.0,404.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Bridge_Dynamic3.MP4,1_FRAME/AI_dataset/N02/N02_Ward/Bridge_Dynamic3_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Bridge_Dynamic3_JSON,3_MP4/AI_dataset/N02/N02_Ward/Bridge_Dynamic3.mp4,364.0,364.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Bridge_static1.MOV,1_FRAME/AI_dataset/N02/N02_Ward/Bridge_static1_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Bridge_static1_JSON,3_MP4/AI_dataset/N02/N02_Ward/Bridge_static1.mp4,1270.0,1270.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Bridge_static2.MP4,1_FRAME/AI_dataset/N02/N02_Ward/Bridge_static2_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Bridge_static2_JSON,3_MP4/AI_dataset/N02/N02_Ward/Bridge_static2.mp4,657.0,657.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Bridge_static3.MP4,1_FRAME/AI_dataset/N02/N02_Ward/Bridge_static3_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Bridge_static3_JSON,3_MP4/AI_dataset/N02/N02_Ward/Bridge_static3.mp4,645.0,645.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Chest Press1.MOV,1_FRAME/AI_dataset/N02/N02_Ward/Chest Press1_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Chest Press1_JSON,3_MP4/AI_dataset/N02/N02_Ward/Chest Press1.mp4,557.0,557.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Chest Press2.MP4,1_FRAME/AI_dataset/N02/N02_Ward/Chest Press2_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Chest Press2_JSON,3_MP4/AI_dataset/N02/N02_Ward/Chest Press2.mp4,339.0,339.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Chest Press3.MP4,1_FRAME/AI_dataset/N02/N02_Ward/Chest Press3_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Chest Press3_JSON,3_MP4/AI_dataset/N02/N02_Ward/Chest Press3.mp4,343.0,343.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Clamshell_Sidelying1.MOV,1_FRAME/AI_dataset/N02/N02_Ward/Clamshell_Sidelying1_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Clamshell_Sidelying1_JSON,3_MP4/AI_dataset/N02/N02_Ward/Clamshell_Sidelying1.mp4,655.0,655.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Clamshell_Sidelying2.MP4,1_FRAME/AI_dataset/N02/N02_Ward/Clamshell_Sidelying2_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Clamshell_Sidelying2_JSON,3_MP4/AI_dataset/N02/N02_Ward/Clamshell_Sidelying2.mp4,355.0,355.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Clamshell_Sidelying3.MP4,1_FRAME/AI_dataset/N02/N02_Ward/Clamshell_Sidelying3_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Clamshell_Sidelying3_JSON,3_MP4/AI_dataset/N02/N02_Ward/Clamshell_Sidelying3.mp4,343.0,343.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Clamshell_Supine1.MOV,1_FRAME/AI_dataset/N02/N02_Ward/Clamshell_Supine1_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Clamshell_Supine1_JSON,3_MP4/AI_dataset/N02/N02_Ward/Clamshell_Supine1.mp4,556.0,556.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Clamshell_Supine2.MP4,1_FRAME/AI_dataset/N02/N02_Ward/Clamshell_Supine2_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Clamshell_Supine2_JSON,3_MP4/AI_dataset/N02/N02_Ward/Clamshell_Supine2.mp4,374.0,374.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Clamshell_Supine3.MP4,1_FRAME/AI_dataset/N02/N02_Ward/Clamshell_Supine3_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Clamshell_Supine3_JSON,3_MP4/AI_dataset/N02/N02_Ward/Clamshell_Supine3.mp4,343.0,343.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N02/N02_Ward/Hip Extension1.MOV,1_FRAME/AI_dataset/N02/N02_Ward/Hip Extension1_frames,2_KEYPOINTS/AI_dataset/N02/N02_Ward/Hip Extension1_JSON,3_MP4/AI_dataset/N02/N02_Ward/Hip Extension1.mp4,613.0,613.0,True,True,True,True,False,False
